sha256	kept	removed	bytes
abc5e0eea0d89d212483789e99056dbce0eac9210c2909cebd27a81d1eb31820	30_Pharmacopoeia/Chthonic/Ôò¼Ôöé-coniceine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬│-coniceine.md	1345
b1965654e516d2b7ec841421e8a952f73c4cbb23aeec1aa57713f1b4b78628eb	30_Pharmacopoeia/Nutritional/Tetragastris catuaba.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Tetragastris catuaba.md	1957
0ce617ee7a10cfcf07bfa41423adf31be5a1077883751a1b65241a9f47b90996	30_Pharmacopoeia/Nutritional/Tabebuia impetiginosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Tabebuia impetiginosa.md	2028
72541b50af0306d025fe0c5415fe917f1e353149037c6561969791fd8ea6011c	30_Pharmacopoeia/Nutritional/Lavandula angustifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lavandula angustifolia.md	2096
e0fe844feb6c46b464a0885754761a25e1ce2ee32a1511c928921bc99ecf1291	30_Pharmacopoeia/Functional/oxiracetam.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/oxiracetam.md	1655
ccbd890a2930c10c8ac8acb9e2c21a3e6a366a4333c4a5b27f271bf680633fe1	30_Pharmacopoeia/Nutritional/anabsinthin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/anabsinthin.md	2118
70b0be5fb52c9995fbfd145664f8096e61f2db13bee65ca56c93916fba556324	30_Pharmacopoeia/Functional/Ganoderma lucidum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ganoderma lucidum.md	1636
59c8776e896512f36fe97c7531aa92739a2237bf0e45d3d35e62376f3b67b2ee	30_Pharmacopoeia/Pneumatic/cryogenine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cryogenine.md	1726
c75c9a45d393dcbedcd9ed895a71d56da14eac3cf2ff421c983873adb8241e55	30_Pharmacopoeia/Nutritional/eschscholtzine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/eschscholtzine.md	1544
b4c4a590e845fd36a6e9604bc599c2b2835c5d52ec393885e4d1daffa9353ed9	30_Pharmacopoeia/Nutritional/Oscularia deltoides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Oscularia deltoides.md	1943
8b2ab53262bfba527fbebb4f00d4b030e80368629005b19f9f2399e1041cc2e6	30_Pharmacopoeia/Nutritional/crocin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/crocin.md	1832
24f15b4d37574e66cbe4ca8e5c752040feb409231c03ad4fb1b6f114a59c4713	30_Pharmacopoeia/Chthonic/anabasine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/anabasine.md	1611
65155cea9285eb6d8e48426492f946b4031caab914e5bf7c0ce39c0b036d45c9	30_Pharmacopoeia/Nutritional/jujuboside A.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/jujuboside A.md	2173
cf10736bad57d1bf94503567d8bc75504cc5fbf58d1a095722eb47ab20cc8f0f	30_Pharmacopoeia/Functional/speciogynine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/speciogynine.md	1681
61fd2ca72cf4fe4aea6f62a9e076f6cece4d8582b1a1748aaadcc2062eeaffae	30_Pharmacopoeia/Nutritional/pentacyclic oxindole alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pentacyclic oxindole alkaloids.md	1684
713a46cdbe8d8b18111de613e7cabec504370c967033c46a4bb1a0a96c464eba	30_Pharmacopoeia/Nutritional/hirsutine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/hirsutine.md	1783
1c23a37df5982919850f6da804200802f3f4ce0c968a74b9294d336329b837fe	30_Pharmacopoeia/Nutritional/ferulic acid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ferulic acid.md	1665
0de20c04f630a980a583dffc02f0bffd0ad3e286d8528230e81f577f155f0941	30_Pharmacopoeia/Nutritional/solamargine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/solamargine.md	1858
f4e201c4567f2274426667d61a1a187ed981892dc0c03cf5aae7a94bda3a61c3	30_Pharmacopoeia/Nutritional/unverified caffeine (ethnographically attested only.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/unverified caffeine (ethnographically attested only.md	1633
179ab3e0eec06ac7a38326cc95ca2843dacaaf1a62434f9c8a4a758efa33f74b	30_Pharmacopoeia/Nutritional/Theobroma grandiflorum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Theobroma grandiflorum.md	1931
b018c336fa02c6e17f30e74fb933d010913a0785155b39db349d8179f98451ad	30_Pharmacopoeia/Nutritional/MAOI-A.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MAOI-A.md	1339
71ffa1d7296889bf51ded0b6ed05c042cef5da32a2bb9314243b6de0f2e6ee72	30_Pharmacopoeia/Nutritional/L-ornithine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/L-ornithine.md	1610
733adc10477ef9dad71456111d640c0f67184d36da99f74f2091b09f100a827f	30_Pharmacopoeia/Pneumatic/bufotenin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/bufotenin.md	1728
3606895d1db17a718737ee9f3b1eae575669ca6062ac3bf15b67ca731799f8a9	30_Pharmacopoeia/Nutritional/Angelica sinensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Angelica sinensis.md	1853
1a515859e0435b771afdb428819d70ad5aad71c4aacee340f8601dfc8f0a4e4c	30_Pharmacopoeia/Pneumatic/2F-DCK.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/2F-DCK.md	1315
7f79b1f81c4d6ecf0a1b199fb3ae84fb5d39e38023072676cec39680e2171f75	30_Pharmacopoeia/Medical/ergotamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ergotamine.md	1711
1cc4e0c34391d1bca2cd49862212689ca3788be72c6e2f1c7a2cdc32086175d0	30_Pharmacopoeia/Chthonic/hypaconitine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/hypaconitine.md	1786
fc21414cc5779413e6ba44f5d134e1bba16f556c298dd10ae51bfe99169495a6	30_Pharmacopoeia/Pneumatic/tabernanthine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tabernanthine.md	1829
76df314448fe82c2201466452dcda52082ff08fb3e860d1520514472d5a04426	30_Pharmacopoeia/Nutritional/Argyreia nervosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Argyreia nervosa.md	1780
8238d7bb5a8838dd3afe0eeb4533e10da796e8eec2c7e99e0be2ee4edb45f0f9	30_Pharmacopoeia/Nutritional/tenuifolin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tenuifolin.md	1982
6e0150342075aef173a666dbc4ebe8fdeb837e12a007094b708b877b639ed011	30_Pharmacopoeia/Chthonic/aconitum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/aconitum.md	1370
ffd35e972eebb05747106e221751caaa2d8817c690149dd8b873460dfd3991a8	30_Pharmacopoeia/Nutritional/Polygala tenuifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Polygala tenuifolia.md	1848
dca57643acdb442c45c67dcfd2b84fca9cf229c961fb6e9f5bd1849240b5acc2	30_Pharmacopoeia/Nutritional/voltage-gated Na├ö├╝Ôòæ.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/voltage-gated NaÔü║.md	1408
4e2357ff56adb6b6c56712b8139b2df281ff9c1866c777db73b4a42d1e1b97b3	30_Pharmacopoeia/Functional/mandragorine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mandragorine.md	1413
2a3d46b6f70615ae55bc3f82ee1b691556fe8444ea1a644ad41a094bc2451a00	30_Pharmacopoeia/Nutritional/arctigenin lignan.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/arctigenin lignan.md	1497
cc28a4b585c00e8e0180e3955a440e6a8fd3a0e50d0137af4ebdacb549db9351	30_Pharmacopoeia/Pneumatic/Ipomoea corymbosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ipomoea corymbosa.md	1430
ed826e36861ffa963cd0cac28f0f12f1293b7acedf19e9a3829872f194a40a17	30_Pharmacopoeia/Pneumatic/labdane diterpenoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/labdane diterpenoids.md	1477
64e1de9eb99a644123f1c51350045a5f6f6d54bcae7fe224f75df91e6015e1e7	30_Pharmacopoeia/Functional/Opioids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Opioids.md	1856
c9a8c8c591cb67220ea4ca4d3df5c2c5e869bf3dcf9b028ca6d63bc0655c6a1a	30_Pharmacopoeia/Nutritional/Passiflora incarnata.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Passiflora incarnata.md	2070
e6ff7002f060037665ce5bda736b4aa58a22fd72fc4b8bd7df9cbdc97497b9c3	30_Pharmacopoeia/Nutritional/Salvinorin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salvinorin.md	1697
c15f6580be8db69ac9e7e8c6104cb69efd54630f853c237589bdb725a745593c	30_Pharmacopoeia/Nutritional/Spiraea ulmaria.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Spiraea ulmaria.md	1648
ea9a8e5580b997fb4ed8da7e6c577c653ca8f3daa0cd31e8e3ec69e0f9fc110a	30_Pharmacopoeia/Functional/Klonopin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Klonopin.md	1671
47c39fb5891581782442fed6feab1a066c1376168ad7ac8d23f281a9dffb4ae8	30_Pharmacopoeia/Pneumatic/Psychotria carthagenensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Psychotria carthagenensis.md	1574
38b64d987b3dc7e0ec47bd47698007f0a982f7b7b2875d012812b11754afc8f5	30_Pharmacopoeia/Nutritional/pseudo-akuammigine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pseudo-akuammigine.md	1403
fd4dac8f64e8498e15e26c289dd812a815f6382664cb546857f6f15a67ce020f	30_Pharmacopoeia/Pneumatic/Banisteriopsis caapi.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Banisteriopsis caapi.md	1662
c18e930e0f75b8e5e98fe7732beaa4629ddc1b6fffdc8adf221beb44ad44bbce	30_Pharmacopoeia/Nutritional/veratridine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/veratridine.md	1749
01f56ad7d1ec0f695d7127491e96dcfbe48f4b043ad98a609ed0265f3c88a156	30_Pharmacopoeia/Nutritional/Sida cordifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Sida cordifolia.md	1746
f81bb2f16c6b40427c033f711896cf0b86c69cfc9a0029068a582d46e9e17835	30_Pharmacopoeia/Nutritional/Asiaticosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Asiaticosides.md	1516
3a9aea30e333524ad8f2b0e142cbe93e4fc9abacbd408200a4bfb1d4f60a61fc	30_Pharmacopoeia/Nutritional/Bufotenine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Bufotenine.md	1632
d8493fdbb832d2382790ea247d342bebaddcd8be393f3a7dbed9d456af197196	30_Pharmacopoeia/Nutritional/Aesculus californica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Aesculus californica.md	1940
fdd1a372975346ffd9f39c74241e5b95344143cae5592781883ca395c1d409b8	30_Pharmacopoeia/Nutritional/absinthin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/absinthin.md	2097
a04c22abf85957b0259318ba2c068f9faf243dce4fccd3b96ca179779cd9deb9	30_Pharmacopoeia/Functional/THC.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/THC.md	1694
6eed16c8cef8c324c59ba81126892cd8b023b9ec712a5aed82adb035f956f02b	30_Pharmacopoeia/Nutritional/Combretum mucronatum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Combretum mucronatum.md	1813
68be775ec38f89e449d1fb013c7973bdc123f38cca4f5de36dcf92c21cd8f5ac	30_Pharmacopoeia/Pneumatic/tryptamines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tryptamines.md	1359
8a82b8204627f1d2004beed57e9207a96a73837096a319e40d817a8937db3b2e	30_Pharmacopoeia/Nutritional/Caulophyllum thalictroides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Caulophyllum thalictroides.md	1713
c9b228924346c144c11436db7d54296b82c37e22f89fdd1a51663acf2aa71831	30_Pharmacopoeia/Nutritional/Reynoutria multiflora.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Reynoutria multiflora.md	1892
e78bf48ebac6a6945bc54fe5ae81edfe94bbbe6c3ee4c3d398562680132d9c55	30_Pharmacopoeia/Nutritional/columbin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/columbin.md	1667
e71072b1b3e055b436e4e35e0cd3c113bf694d4ce3528aa8c00ad96f6bd42e44	30_Pharmacopoeia/Functional/methamphetamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/methamphetamine.md	1648
ec2478b5cc4c84d62f31fec45f67988cf731069591e58111c1b21f26bb456589	30_Pharmacopoeia/Nutritional/Betula pendula.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Betula pendula.md	1399
2df533fb652ece140e87a3c487f5bfd57b88334bf8dde474f1b9490d8f3fc3f9	30_Pharmacopoeia/Nutritional/Bacosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Bacosides.md	1497
3c3082b3258c91f88827eacafd3825ca01d7b5bb510a5d12bab11d68ba12acd2	30_Pharmacopoeia/Nutritional/Evolvulus alsinoides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Evolvulus alsinoides.md	1825
01ba154cbe2b5afa5c88e90b644d008e4d1d2a7e8971b9999ecbd20cc5b9f5df	30_Pharmacopoeia/Nutritional/Oryza sativa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Oryza sativa.md	1385
d1a711938d86ddd27ae0db438808c70ccd1aa09b518a15cb18a5d34d57583bab	30_Pharmacopoeia/Nutritional/Phoenix dactylifera.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Phoenix dactylifera.md	1434
b1096f5405900a6f6dc2e277ab31791e07dd9fd4abefbbc6f4f2268181c3f9a8	30_Pharmacopoeia/Nutritional/Verbena officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Verbena officinalis.md	1770
f7f97fda77529c6d44ca51341bc3f84e10b4ecd46947ca29652ff4066bec567c	30_Pharmacopoeia/Medical/Papaver setigerum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Papaver setigerum.md	1863
f9dfea9619713a188b17ce27120a1fdacbfa9135eaa9fa5246d53aea5802d1ee	30_Pharmacopoeia/Nutritional/Folate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Folate.md	1711
2142d3fc84a5efec9f5fa92cd0b8a17a989a5b902e587c50e25478df24917e1b	30_Pharmacopoeia/Chthonic/Hellebore.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hellebore.md	1578
bb8b3288fcdb5526a4b331dda9ad5926960d659afa32321bc9aa9431ea50e472	30_Pharmacopoeia/Functional/amiridine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/amiridine.md	1671
6714032347872ab9378b14316dd4852c2a6b840f993688ae6450985161e53617	30_Pharmacopoeia/Pneumatic/ibotenic acid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ibotenic acid.md	1637
e5fc09370811ea627d321564fc78186a03a5d02ce1cd2325129acf09732963cd	30_Pharmacopoeia/Nutritional/isoflavonoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/isoflavonoids.md	1466
ece3fb74cd210dbd5a9645e435e41a18f90332a215263e7134ffe53edebcc4b2	30_Pharmacopoeia/Nutritional/chamazulene.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/chamazulene.md	1963
516a5f41b35a36161aae55c8d7b2fc7dadb76bc68063b173c574293c3e4fcc12	30_Pharmacopoeia/Functional/ephedrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ephedrine.md	1652
ab9049c71a34936c2304e3686ed8f6c73514d3e39595808303bd693645a431f5	30_Pharmacopoeia/Nutritional/Mitragyna javanica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mitragyna javanica.md	1815
e2f74526c792a663984b988f0d6d62f4dfeb21579800e2446ae48e05568db390	30_Pharmacopoeia/Medical/Papaver somniferum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Papaver somniferum.md	1870
b3adefc619a2dab26a81a4dc2334448ee98ea3d7c005c0439bdb2195347475f9	30_Pharmacopoeia/Nutritional/TRPC6.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/TRPC6.md	1337
9aef541dea7a327bc087e0db775a2d70ef59450fa29a57df32700fe51fa60cee	30_Pharmacopoeia/Nutritional/steroidal saponins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/steroidal saponins.md	1823
885a95245a5bc8ddc390b7f3e64e2b9fd3837ff92ddb78360abce3817bb241c2	30_Pharmacopoeia/Functional/Coffea arabica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Coffea arabica.md	1740
c758ddaa9841a125d950dec7ccfab902531572f5947731b7a706a7c5fc0c4650	30_Pharmacopoeia/Chthonic/helleborin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/helleborin.md	1396
b9f7a87112cd3cc249b9b8bfa12b3fadb9fb11cc13e89fdf482a78d529be8d33	30_Pharmacopoeia/Nutritional/oxindole indole alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/oxindole indole alkaloids.md	1500
44348cb19ea38ad3aa7cf3653a64c1cabb32e8164bc4739676aef89c823e51b1	30_Pharmacopoeia/Nutritional/Inotodiol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Inotodiol.md	1704
1e7fd08f643a895b40413470f809e4bcf8d7b9553b46412bf7aa100ed9b81f2f	30_Pharmacopoeia/Nutritional/eriodictyol flavonoid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/eriodictyol flavonoid.md	1472
79cb4a1b12915d9ed7ee72cdfd59bf2de3102a7b29991faf607a908fbb4bfca5	30_Pharmacopoeia/Nutritional/Iodine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Iodine.md	1562
aeada6df3d170de71b1588379f1c19b356573d7e25dbc73f0aa243937b41ece2	30_Pharmacopoeia/Chthonic/tropane alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tropane alkaloids.md	1828
4c4ffce9eee44c2a586d939a413220ee21902af3b69c735f11c9ea844a005304	30_Pharmacopoeia/Functional/Lunesta.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lunesta.md	1743
32525088b5f1490de9e1b8794dc22975aec55bfddefae20f813c95c9ca51c9b2	30_Pharmacopoeia/Nutritional/4-HO-MET.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/4-HO-MET.md	1636
7ef1be02a23e1e22e08aa12a599b323fb91c8981d53d9845061144bc7ec70e1d	30_Pharmacopoeia/Nutritional/Hibiscus sabdariffa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hibiscus sabdariffa.md	1508
623f4ea60ff99d876a45e7ede22e54d224c56cd6ed58135e11c5e1d596ff5258	30_Pharmacopoeia/Nutritional/Agave tequilana.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Agave tequilana.md	1502
fefdd0f99abc58798c91a6a149c6575827a9fe0cf42f9267cb6c592d15481d42	30_Pharmacopoeia/Nutritional/long-chain fatty acid esters.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/long-chain fatty acid esters.md	1775
ec2c1879b6b8923b2b75f3c940c5314bceb9152fe76eddb5762c6e1401d7ee21	30_Pharmacopoeia/Nutritional/Eleutherosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Eleutherosides.md	1507
1ead16a243510a082e108be2c3dcdf8002aad68b7aad915abcda37f309be2e59	30_Pharmacopoeia/Nutritional/Niacinamide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Niacinamide.md	1615
0ba21e4a5803e8f304d1bfadf63bdf098fce577cbe69b65b0ca35c20b09eb877	30_Pharmacopoeia/Nutritional/gypenosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/gypenosides.md	1375
5b2b0f59bd4df2df9952979958379c0879d6a41ea188d4ae03f5cb1dc2d4ae4c	30_Pharmacopoeia/Functional/paynantheine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/paynantheine.md	1681
3a66c1d8a9b80e2010bb240d1e57faff55c037347802320db5b841d85471f8b2	30_Pharmacopoeia/Pneumatic/muscimol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/muscimol.md	1583
018cd839f38e4462da99df84296db08eba731d36fdfb622331a308381a89ee94	30_Pharmacopoeia/Nutritional/Albizia julibrissin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Albizia julibrissin.md	2032
dbf82678c53035b1131eb0f87d862962e4a0dd1b280ceb6002cdb840e6b5227d	30_Pharmacopoeia/Nutritional/caulosaponin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/caulosaponin.md	1432
2bc1d05266acc30016a658421eae7e51ced28b205f5c94c65ea7e79a58f0b93f	30_Pharmacopoeia/Nutritional/Filipendula ulmaria.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Filipendula ulmaria.md	1676
d0e23dbb22744671ed78b1c713d3a9fd1cd3989c4e5cc33ecd9fed8d4d8a6d43	30_Pharmacopoeia/Nutritional/onjisaponins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/onjisaponins.md	1605
976b75260ed1caa6dbf1e245d16ba17a897261eac5cd6289648cf5d6ef3f898e	30_Pharmacopoeia/Nutritional/Terminalia chebula.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Terminalia chebula.md	1905
1dcc14fb119e99dd97276036c6b9c2549f444f1aad30dc01c1ccfef44b1ca562	30_Pharmacopoeia/Nutritional/Anacardium occidentale.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Anacardium occidentale.md	1455
a837f8532c508958e9b868fd65ec602d886a7a6508e2b8f10e437785526d5147	30_Pharmacopoeia/Nutritional/Mesembryanthemum tortuosum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mesembryanthemum tortuosum.md	1943
3a0d8026ab412539c38d92cfb5e82f10323b1050c569b26143493c528d4f527b	30_Pharmacopoeia/Nutritional/mitrajavine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mitrajavine.md	1365
69a8c8713ffdb733c4fd95611f0539212fdf3a9bf4fe01a02392f487a26b9cd6	30_Pharmacopoeia/Nutritional/Lepidium meyenii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lepidium meyenii.md	2131
4891d3e57be21d4b56ac8b1a140263416796d43814598987cee610c90b9baa07	30_Pharmacopoeia/Nutritional/ginsenosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ginsenosides.md	1752
bcba4bfa2f4e6223ea5593d3d9b5ff8d95f083e6de4200e51aa6c6c7626a56d8	30_Pharmacopoeia/Functional/Nucleoside analogues.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Nucleoside analogues.md	1391
9d74a730622a8e653df369bb09f545dba90a6b35fd1ebd55d66d9cbe27f2ab74	30_Pharmacopoeia/Pneumatic/Mimosa hostilis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mimosa hostilis.md	1576
51fab7cdcbb41777f542797c89851b9f2bbb6ae257a7ef72979cd0c11d6f4c0e	30_Pharmacopoeia/Nutritional/Agave salmiana.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Agave salmiana.md	1495
cd751eddc845fc897bfbd74b5e7dd5328a3f861bcfc6711cdb564844d1694eda	30_Pharmacopoeia/Nutritional/umckaloabo coumarins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/umckaloabo coumarins.md	1473
01edbfd1c6341a2132157e008650ce87f1968b69e6c23dc53a26ea3fa4e1b8ae	30_Pharmacopoeia/Functional/cola flavanols.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cola flavanols.md	1377
edcd01cb1d562e0d4802d2e1a5818ec7230b357cda1910498e6b6773910a7da5	30_Pharmacopoeia/Pneumatic/mescaline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mescaline.md	1937
cca6cf56b1a02ea13f2968237841fc17f91c1ce237221ecdb70bd14e87e4da8a	30_Pharmacopoeia/Nutritional/ethylengas.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ethylengas.md	1351
592fb9759ddedc8ee56782d1700143490defc6863cfab9463571b78db2ae138f	30_Pharmacopoeia/Nutritional/Curcuma longa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Curcuma longa.md	1616
3961e293f1e3859e9dea186b20137cd630c3fa67b198a01977c4ba2c70cad2ec	30_Pharmacopoeia/Nutritional/kavalactones.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/kavalactones.md	1724
36a6b5bad14c395ae9d2d010491e426a8c38bb1cc7134b79466ebdda8b8d865d	30_Pharmacopoeia/Nutritional/Caryota urens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Caryota urens.md	1392
86e1a55203eb40c7a353a79f0eef86cd19b2d765a72c5ceed8431e3c6aa27b75	30_Pharmacopoeia/Nutritional/Catharanthus roseus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Catharanthus roseus.md	1692
4ea9a0e6fc7ebd458d31269562f0a554706fc7464d29490483d550d5d779bdc4	30_Pharmacopoeia/Nutritional/Malus domestica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Malus domestica.md	1406
